201603031456,B,0,1001,12.44,172.7,0.291,166.9,1.274,0,1020.836,0,,49.09,Dry,10,415.4,467.6,-52.17,,,,0,0,,444.3647,494.7,27.11,331,383.2,6.271,,,17.61,,0,,,,,,,,,,,,,13.47,,,=
201603031457,B,0,1001,12.48,251.9,0.967,321,2.45,0,1020.84,0,,48.8,Dry,10,389.8,443,-53.17,,,,0,0,,417.5666,468.7,25.78,330.1,383.3,6.275,,,17.76,,0,,,,,,,,,,,,,13.47,,,=
201603031458,B,0,1001,12.67,192.4,0.792,290.9,2.156,0,1020.838,0,,48.48,Dry,10,358,411.7,-53.63,,,,0,0,,388.3086,435.6,23.9,329.4,383,6.28,,,17.86,,0,,,,,,,,,,,,,13.48,,,=
201603031459,B,0,1001,12.68,127.7,0.959,138.4,1.764,0,1020.842,0,,48.1,Dry,10,374.6,429.2,-54.64,,,,0,0,,408.0359,454.2,24.96,328.6,383.3,6.285,,,17.92,,0,,,,,,,,,,,,,13.49,,,=
201603031500,B,0,1001,12.58,140,0.624,158.1,1.274,0,1020.85,0,,48.61,Dry,10,385.5,440.3,-54.79,,,,0,0,,418.7613,466,25.72,328.7,383.5,6.289,,,17.92,,0,,,,,,,,,,,,,13.49,,,=
201603031501,B,0,1001,12.54,126.8,0.715,146.4,1.666,0,1020.842,0,,48.64,Dry,10,383.1,438.1,-54.95,,,,0.023,0,,416.9886,464.5,26.4,328.8,383.7,6.294,,,17.91,,0,,,,,,,,,,,,,13.5,,,=
201603031502,B,0,1001,12.59,127.7,0.325,138.4,0.882,0,1020.839,0,,48.77,Dry,10,386.5,441.8,-55.35,,,,0,0,,419.8226,468.4,26.56,329.2,384.5,6.299,,,17.95,,0,,,,,,,,,,,,,13.47,,,=
201603031503,B,0,1001,12.85,240.5,0.238,321.8,1.372,0,1020.832,0,,48.05,Dry,10,397.1,453,-55.8,,,,0,0,,431.8526,481.8,28.8,329.3,385.1,6.303,,,18.07,,0,,,,,,,,,,,,,13.6,,,=
201603031504,B,0,1001,13.1,186.4,0.305,354.9,1.47,0,1020.818,0,,47.48,Dry,10,390.6,446.5,-55.84,,,,0,0,,423.575,473.7,27.23,329.2,385.1,6.308,,,18.2,,0,,,,,,,,,,,,,13.48,,,=
201603031505,B,0,1001,13.29,243.6,0.294,324.9,1.666,0,1020.81,0,,46.8,Dry,10,380.1,436.1,-56.05,,,,0,0,,412.5372,462.3,26.24,329.3,385.3,6.313,,,18.29,,0,,,,,,,,,,,,,13.48,,,=
201603031506,B,0,1001,13.37,291.8,0.532,342.4,1.372,0,1020.802,0,,46.55,Dry,10,377.2,433.3,-56.13,,,,0,0,,410.3197,458.4,25.14,329.4,385.6,6.317,,,18.38,,0,,,,,,,,,,,,,13.5,,,=
201603031507,B,0,1001,13.4,232.4,0.737,294.3,1.666,0,1020.782,0,,46.44,Dry,10,370.7,427,-56.21,,,,0,0,,402.859,451.8,24.85,329.4,385.6,6.322,,,18.45,,0,,,,,,,,,,,,,13.59,,,=
201603031508,B,0,1001,13.37,221.6,0.261,203.2,0.784,0,1020.774,0,,46.37,Dry,10,362.7,419.4,-56.66,,,,0,0,,395.5402,444.6,25.21,329.2,385.8,6.327,,,18.51,,0,,,,,,,,,,,,,13.45,,,=
201603031509,B,0,1001,13.31,217.3,0.645,338.9,1.47,0,1020.75,0,,46.75,Dry,10,355.4,411.5,-56.06,,,,0,0,,386.6464,435.9,24.48,330,386.1,6.331,,,18.57,,0,,,,,,,,,,,,,13.44,,,=
201603031510,B,0,1001,13.32,136.4,0.709,134.2,1.274,0,1020.766,0,,46.53,Dry,10,352.9,408.7,-55.85,,,,0,0,,381.2863,433,24.29,329.1,384.9,6.336,,,18.62,,0,,,,,,,,,,,,,13.42,,,=
